,games,gs,name,team,war,year,starter,height,weight,bmi,yoc
6558,10.0,0.0,Casey Fien,2 Teams,-0.5,2017.0,rp,74,210,26.959459459459456,9.0
6559,6.0,0.0,Casey Fien,Mariners,-0.3,2017.0,rp,74,210,26.959459459459456,9.0
6560,10.0,7.0,Danny Fife,Twins,0.4,1973.0,sp,75,175,21.871111111111112,1.0
6561,4.0,0.0,Danny Fife,Twins,0.0,1974.0,rp,75,175,21.871111111111112,2.0
6562,5.0,5.0,Stephen Fife,Dodgers,0.2,2012.0,sp,75,220,27.49511111111111,1.0
6563,12.0,10.0,Stephen Fife,Dodgers,0.2,2013.0,sp,75,220,27.49511111111111,2.0
6564,1.0,1.0,Stephen Fife,Dodgers,-0.2,2014.0,sp,75,220,27.49511111111111,3.0
6565,5.0,3.0,Alfredo Figaro,Tigers,0.0,2009.0,sp,72,190,25.765817901234566,1.0
6566,8.0,1.0,Alfredo Figaro,Tigers,0.0,2010.0,rp,72,190,25.765817901234566,2.0
6567,33.0,5.0,Alfredo Figaro,Brewers,-0.4,2013.0,rp,72,190,25.765817901234566,5.0
6568,6.0,0.0,Alfredo Figaro,Brewers,0.0,2014.0,rp,72,190,25.765817901234566,6.0
6569,25.0,12.0,Ed Figueroa,Angels,1.4,1974.0,rp,73,190,25.064740101332333,1.0
6570,33.0,32.0,Ed Figueroa,Angels,4.2,1975.0,sp,73,190,25.064740101332333,2.0
6571,34.0,34.0,Ed Figueroa,Yankees,3.1,1976.0,sp,73,190,25.064740101332333,3.0
6572,32.0,32.0,Ed Figueroa,Yankees,3.3,1977.0,sp,73,190,25.064740101332333,4.0
6573,35.0,35.0,Ed Figueroa,Yankees,2.5,1978.0,sp,73,190,25.064740101332333,5.0
6574,16.0,16.0,Ed Figueroa,Yankees,1.8,1979.0,sp,73,190,25.064740101332333,6.0
6575,23.0,17.0,Ed Figueroa,2 Teams,-0.1,1980.0,sp,73,190,25.064740101332333,7.0
6576,15.0,9.0,Ed Figueroa,Yankees,0.4,1980.0,sp,73,190,25.064740101332333,7.0
6577,2.0,1.0,Ed Figueroa,Athletics,-0.1,1981.0,sp,73,190,25.064740101332333,8.0
6578,3.0,3.0,Nelson Figueroa,Diamondbacks,-0.1,2000.0,sp,73,205,27.043535372490147,1.0
6579,19.0,13.0,Nelson Figueroa,Phillies,0.9,2001.0,sp,73,205,27.043535372490147,2.0
6580,30.0,11.0,Nelson Figueroa,Brewers,-0.6,2002.0,rp,73,205,27.043535372490147,3.0
6581,12.0,3.0,Nelson Figueroa,Pirates,-0.4,2003.0,rp,73,205,27.043535372490147,4.0
6582,10.0,3.0,Nelson Figueroa,Pirates,-0.2,2004.0,rp,73,205,27.043535372490147,5.0
6583,16.0,6.0,Nelson Figueroa,Mets,0.4,2008.0,rp,73,205,27.043535372490147,9.0
6584,16.0,10.0,Nelson Figueroa,Mets,0.7,2009.0,sp,73,205,27.043535372490147,10.0
6585,31.0,11.0,Nelson Figueroa,2 Teams,0.7,2010.0,rp,73,205,27.043535372490147,11.0
6586,13.0,1.0,Nelson Figueroa,Phillies,0.2,2010.0,rp,73,205,27.043535372490147,11.0
6587,8.0,5.0,Nelson Figueroa,Astros,0.1,2011.0,sp,73,205,27.043535372490147,12.0
6588,19.0,0.0,Pedro Figueroa,Athletics,-0.1,2012.0,rp,72,215,29.156057098765434,1.0
6589,5.0,0.0,Pedro Figueroa,Athletics,-0.2,2013.0,rp,72,215,29.156057098765434,2.0
6590,10.0,0.0,Pedro Figueroa,Rangers,-0.1,2014.0,rp,72,215,29.156057098765434,3.0
6591,23.0,0.0,Jeremy Fikac,Padres,0.4,2001.0,rp,74,185,23.75,1.0
6592,65.0,0.0,Jeremy Fikac,Padres,-0.7,2002.0,rp,74,185,23.75,2.0
6593,14.0,0.0,Jeremy Fikac,Athletics,-0.6,2003.0,rp,74,185,23.75,3.0
6594,19.0,0.0,Jeremy Fikac,Expos,-0.2,2004.0,rp,74,185,23.75,4.0
6595,60.0,0.0,Bob File,Blue Jays,0.1,2001.0,rp,76,215,26.167763157894736,1.0
6596,5.0,0.0,Bob File,Blue Jays,0.0,2002.0,rp,76,215,26.167763157894736,2.0
6597,24.0,0.0,Bob File,Blue Jays,0.0,2004.0,rp,76,215,26.167763157894736,4.0
6598,8.0,8.0,Tom Filer,Cubs,0.0,1982.0,sp,73,198,26.12009757928317,1.0
6599,11.0,9.0,Tom Filer,Blue Jays,0.4,1985.0,sp,73,198,26.12009757928317,4.0
6600,19.0,16.0,Tom Filer,Brewers,1.1,1988.0,sp,73,198,26.12009757928317,7.0
6601,13.0,13.0,Tom Filer,Brewers,0.3,1989.0,sp,73,198,26.12009757928317,8.0
6602,7.0,4.0,Tom Filer,Brewers,0.1,1990.0,sp,73,198,26.12009757928317,9.0
6603,9.0,1.0,Tom Filer,Mets,0.0,1992.0,rp,73,198,26.12009757928317,11.0
6604,5.0,3.0,Pete Filson,Twins,0.0,1982.0,sp,74,195,25.033783783783786,1.0
6605,26.0,8.0,Pete Filson,Twins,0.6,1983.0,rp,74,195,25.033783783783786,2.0
6606,55.0,7.0,Pete Filson,Twins,-0.2,1984.0,rp,74,195,25.033783783783786,3.0
6607,40.0,6.0,Pete Filson,Twins,0.2,1985.0,rp,74,195,25.033783783783786,4.0
6608,7.0,1.0,Pete Filson,2 Teams,-0.3,1986.0,rp,74,195,25.033783783783786,5.0
6609,4.0,0.0,Pete Filson,Twins,0.0,1986.0,rp,74,195,25.033783783783786,5.0
6610,7.0,2.0,Pete Filson,Yankees,0.2,1987.0,rp,74,195,25.033783783783786,6.0
6611,8.0,7.0,Pete Filson,Royals,-0.4,1990.0,sp,74,195,25.033783783783786,9.0
6612,15.0,7.0,Joel Finch,Red Sox,0.3,1979.0,rp,74,175,22.466216216216218,1.0
6613,1.0,0.0,Rollie Fingers,Athletics,-0.2,1968.0,rp,76,195,23.73355263157895,1.0
6614,60.0,8.0,Rollie Fingers,Athletics,0.2,1969.0,rp,76,195,23.73355263157895,2.0
6615,45.0,19.0,Rollie Fingers,Athletics,1.6,1970.0,rp,76,195,23.73355263157895,3.0
6616,48.0,8.0,Rollie Fingers,Athletics,1.0,1971.0,rp,76,195,23.73355263157895,4.0
6617,65.0,0.0,Rollie Fingers,Athletics,1.5,1972.0,rp,76,195,23.73355263157895,5.0
6618,62.0,2.0,Rollie Fingers,Athletics,2.4,1973.0,rp,76,195,23.73355263157895,6.0
6619,76.0,0.0,Rollie Fingers,Athletics,3.2,1974.0,rp,76,195,23.73355263157895,7.0
6620,75.0,0.0,Rollie Fingers,Athletics,2.2,1975.0,rp,76,195,23.73355263157895,8.0
6621,70.0,0.0,Rollie Fingers,Athletics,4.1,1976.0,rp,76,195,23.73355263157895,9.0
6622,78.0,0.0,Rollie Fingers,Padres,2.1,1977.0,rp,76,195,23.73355263157895,10.0
6623,67.0,0.0,Rollie Fingers,Padres,2.3,1978.0,rp,76,195,23.73355263157895,11.0
6624,54.0,0.0,Rollie Fingers,Padres,0.3,1979.0,rp,76,195,23.73355263157895,12.0
6625,66.0,0.0,Rollie Fingers,Padres,2.0,1980.0,rp,76,195,23.73355263157895,13.0
6626,47.0,0.0,Rollie Fingers,Brewers,2.6,1981.0,rp,76,195,23.73355263157895,14.0
6627,50.0,0.0,Rollie Fingers,Brewers,2.4,1982.0,rp,76,195,23.73355263157895,15.0
6628,33.0,0.0,Rollie Fingers,Brewers,0.7,1984.0,rp,76,195,23.73355263157895,17.0
6629,47.0,0.0,Rollie Fingers,Brewers,-0.7,1985.0,rp,76,195,23.73355263157895,18.0
6630,25.0,0.0,Chuck Finley,Angels,0.5,1986.0,rp,78,214,24.727481919789614,1.0
6631,35.0,3.0,Chuck Finley,Angels,0.7,1987.0,rp,78,214,24.727481919789614,2.0
6632,31.0,31.0,Chuck Finley,Angels,2.4,1988.0,sp,78,214,24.727481919789614,3.0
6633,29.0,29.0,Chuck Finley,Angels,3.8,1989.0,sp,78,214,24.727481919789614,4.0
6634,32.0,32.0,Chuck Finley,Angels,4.8,1990.0,sp,78,214,24.727481919789614,5.0
6635,34.0,34.0,Chuck Finley,Angels,2.9,1991.0,sp,78,214,24.727481919789614,6.0
6636,31.0,31.0,Chuck Finley,Angels,1.3,1992.0,sp,78,214,24.727481919789614,7.0
6637,35.0,35.0,Chuck Finley,Angels,5.1,1993.0,sp,78,214,24.727481919789614,8.0
6638,25.0,25.0,Chuck Finley,Angels,3.4,1994.0,sp,78,214,24.727481919789614,9.0
6639,32.0,32.0,Chuck Finley,Angels,4.4,1995.0,sp,78,214,24.727481919789614,10.0
6640,35.0,35.0,Chuck Finley,Angels,5.0,1996.0,sp,78,214,24.727481919789614,11.0
6641,25.0,25.0,Chuck Finley,Angels,2.9,1997.0,sp,78,214,24.727481919789614,12.0
6642,34.0,34.0,Chuck Finley,Angels,4.4,1998.0,sp,78,214,24.727481919789614,13.0
6643,33.0,33.0,Chuck Finley,Angels,4.4,1999.0,sp,78,214,24.727481919789614,14.0
6644,34.0,34.0,Chuck Finley,Indians,4.4,2000.0,sp,78,214,24.727481919789614,15.0
6645,22.0,22.0,Chuck Finley,Indians,2.1,2001.0,sp,78,214,24.727481919789614,16.0
6646,32.0,32.0,Chuck Finley,2 Teams,4.4,2002.0,sp,78,214,24.727481919789614,17.0
6647,18.0,18.0,Chuck Finley,Indians,2.4,2002.0,sp,78,214,24.727481919789614,17.0
6648,66.0,73.0,Steve Finley,Diamondbacks,1.6,2001.0,sp,74,195,25.033783783783786,1.0
6649,82.0,89.0,Steve Finley,Diamondbacks,4.2,2002.0,sp,74,195,25.033783783783786,2.0
6650,82.0,70.0,Steve Finley,Diamondbacks,3.4,2003.0,sp,74,195,25.033783783783786,3.0
6651,92.0,94.0,Steve Finley,2 Teams,2.3,2004.0,sp,74,195,25.033783783783786,4.0
6652,61.0,48.0,Steve Finley,Diamondbacks,1.2,2004.0,sp,74,195,25.033783783783786,4.0
6653,41.0,54.0,Steve Finley,Angels,-1.3,2005.0,sp,74,195,25.033783783783786,5.0
6654,66.0,40.0,Steve Finley,Giants,0.9,2006.0,sp,74,195,25.033783783783786,6.0
6655,9.0,2.0,Steve Finley,Rockies,-1.1,2007.0,rp,74,195,25.033783783783786,7.0
6656,8.0,8.0,Gar Finnvold,Red Sox,0.3,1994.0,sp,77,195,23.121099679541235,1.0
6657,11.0,0.0,Tony Fiore,Devil Rays,-0.3,2000.0,rp,76,210,25.559210526315788,1.0
6658,7.0,0.0,Tony Fiore,2 Teams,0.1,2001.0,rp,76,210,25.559210526315788,2.0
6659,3.0,0.0,Tony Fiore,Devil Rays,0.0,2001.0,rp,76,210,25.559210526315788,2.0
6660,48.0,2.0,Tony Fiore,Twins,0.1,2002.0,rp,76,210,25.559210526315788,3.0
6661,21.0,0.0,Tony Fiore,Twins,-0.3,2003.0,rp,76,210,25.559210526315788,4.0
6662,5.0,4.0,Steve Fireovid,Padres,0.2,1981.0,sp,74,195,25.033783783783786,1.0
6663,3.0,0.0,Steve Fireovid,Padres,0.0,1983.0,rp,74,195,25.033783783783786,3.0
6664,6.0,0.0,Steve Fireovid,Phillies,0.1,1984.0,rp,74,195,25.033783783783786,4.0
6665,4.0,0.0,Steve Fireovid,White Sox,0.1,1985.0,rp,74,195,25.033783783783786,5.0
6666,10.0,1.0,Steve Fireovid,Mariners,0.3,1986.0,rp,74,195,25.033783783783786,6.0
6667,3.0,0.0,Steve Fireovid,Rangers,0.0,1992.0,rp,74,195,25.033783783783786,12.0
6668,29.0,0.0,Hank Fischer,Braves,-0.1,1962.0,rp,72,190,25.765817901234566,1.0
6669,31.0,6.0,Hank Fischer,Braves,0.5,1963.0,rp,72,190,25.765817901234566,2.0
6670,37.0,28.0,Hank Fischer,Braves,1.6,1964.0,sp,72,190,25.765817901234566,3.0
6671,31.0,19.0,Hank Fischer,Braves,0.1,1965.0,sp,72,190,25.765817901234566,4.0
6672,31.0,22.0,Hank Fischer,3 Teams,1.5,1966.0,sp,72,190,25.765817901234566,5.0
6673,14.0,8.0,Hank Fischer,Braves,0.6,1966.0,sp,72,190,25.765817901234566,5.0
6674,9.0,2.0,Hank Fischer,Red Sox,0.2,1967.0,rp,72,190,25.765817901234566,6.0
6675,4.0,2.0,Jeff Fischer,Expos,-0.1,1987.0,sp,75,185,23.120888888888892,1.0
6676,2.0,0.0,Jeff Fischer,Dodgers,0.0,1989.0,rp,75,185,23.120888888888892,3.0
6677,9.0,0.0,Todd Fischer,Angels,-0.2,1986.0,rp,70,170,24.389795918367348,1.0
6678,55.0,0.0,Brian Fisher,Yankees,3.1,1985.0,rp,76,210,25.559210526315788,1.0
6679,62.0,0.0,Brian Fisher,Yankees,-0.1,1986.0,rp,76,210,25.559210526315788,2.0
6680,37.0,26.0,Brian Fisher,Pirates,1.0,1987.0,sp,76,210,25.559210526315788,3.0
6681,33.0,22.0,Brian Fisher,Pirates,0.3,1988.0,sp,76,210,25.559210526315788,4.0
6682,9.0,3.0,Brian Fisher,Pirates,-0.2,1989.0,rp,76,210,25.559210526315788,5.0
6683,4.0,0.0,Brian Fisher,Astros,0.0,1990.0,rp,76,210,25.559210526315788,6.0
6684,22.0,14.0,Brian Fisher,Mariners,-0.1,1992.0,sp,76,210,25.559210526315788,8.0
6685,39.0,0.0,Carlos Fisher,Reds,0.2,2009.0,rp,76,225,27.384868421052634,1.0
6686,18.0,0.0,Carlos Fisher,Reds,0.1,2010.0,rp,76,225,27.384868421052634,2.0
6687,17.0,0.0,Carlos Fisher,Reds,-0.1,2011.0,rp,76,225,27.384868421052634,3.0
6688,1.0,0.0,Fritz Fisher,Tigers,0.0,1964.0,rp,73,180,23.74554325389379,1.0
6689,2.0,0.0,Tom Fisher,Orioles,0.0,1967.0,rp,72,180,24.409722222222225,1.0
6690,6.0,0.0,Brian Fitzgerald,Mariners,-0.2,2002.0,rp,71,175,24.404879984130133,1.0
6691,7.0,0.0,Al Fitzmorris,Royals,0.0,1969.0,rp,74,190,24.39189189189189,1.0
6692,43.0,11.0,Al Fitzmorris,Royals,0.0,1970.0,rp,74,190,24.39189189189189,2.0
6693,36.0,15.0,Al Fitzmorris,Royals,1.3,1971.0,rp,74,190,24.39189189189189,3.0
6694,38.0,2.0,Al Fitzmorris,Royals,0.0,1972.0,rp,74,190,24.39189189189189,4.0
6695,15.0,13.0,Al Fitzmorris,Royals,1.4,1973.0,sp,74,190,24.39189189189189,5.0
6696,34.0,27.0,Al Fitzmorris,Royals,2.1,1974.0,sp,74,190,24.39189189189189,6.0
6697,35.0,35.0,Al Fitzmorris,Royals,2.6,1975.0,sp,74,190,24.39189189189189,7.0
6698,35.0,33.0,Al Fitzmorris,Royals,3.7,1976.0,sp,74,190,24.39189189189189,8.0
6699,29.0,21.0,Al Fitzmorris,Indians,1.2,1977.0,sp,74,190,24.39189189189189,9.0
6700,16.0,2.0,Al Fitzmorris,2 Teams,-0.3,1978.0,rp,74,190,24.39189189189189,10.0
6701,7.0,0.0,Al Fitzmorris,Indians,-0.3,1978.0,rp,74,190,24.39189189189189,10.0
6702,2.0,1.0,Mike Flanagan,Orioles,0.2,1975.0,sp,72,195,26.44386574074074,1.0
6703,20.0,10.0,Mike Flanagan,Orioles,0.6,1976.0,sp,72,195,26.44386574074074,2.0
6704,36.0,33.0,Mike Flanagan,Orioles,4.4,1977.0,sp,72,195,26.44386574074074,3.0
6705,40.0,40.0,Mike Flanagan,Orioles,4.5,1978.0,sp,72,195,26.44386574074074,4.0
6706,39.0,38.0,Mike Flanagan,Orioles,6.0,1979.0,sp,72,195,26.44386574074074,5.0
6707,37.0,37.0,Mike Flanagan,Orioles,2.9,1980.0,sp,72,195,26.44386574074074,6.0
6708,20.0,20.0,Mike Flanagan,Orioles,1.5,1981.0,sp,72,195,26.44386574074074,7.0
6709,36.0,35.0,Mike Flanagan,Orioles,2.7,1982.0,sp,72,195,26.44386574074074,8.0
6710,20.0,20.0,Mike Flanagan,Orioles,1.8,1983.0,sp,72,195,26.44386574074074,9.0
6711,34.0,34.0,Mike Flanagan,Orioles,2.4,1984.0,sp,72,195,26.44386574074074,10.0
6712,15.0,15.0,Mike Flanagan,Orioles,0.3,1985.0,sp,72,195,26.44386574074074,11.0
6713,29.0,28.0,Mike Flanagan,Orioles,2.6,1986.0,sp,72,195,26.44386574074074,12.0
6714,23.0,23.0,Mike Flanagan,2 Teams,3.1,1987.0,sp,72,195,26.44386574074074,13.0
6715,16.0,16.0,Mike Flanagan,Orioles,1.5,1987.0,sp,72,195,26.44386574074074,13.0
6716,34.0,34.0,Mike Flanagan,Blue Jays,1.1,1988.0,sp,72,195,26.44386574074074,14.0
6717,30.0,30.0,Mike Flanagan,Blue Jays,2.2,1989.0,sp,72,195,26.44386574074074,15.0
6718,5.0,5.0,Mike Flanagan,Blue Jays,-0.1,1990.0,sp,72,195,26.44386574074074,16.0
6719,64.0,1.0,Mike Flanagan,Orioles,1.3,1991.0,rp,72,195,26.44386574074074,17.0
6720,42.0,0.0,Mike Flanagan,Orioles,-0.4,1992.0,rp,72,195,26.44386574074074,18.0
6721,16.0,10.0,Yohan Flande,Rockies,0.6,2014.0,sp,74,180,23.10810810810811,1.0
6722,19.0,10.0,Yohan Flande,Rockies,-0.5,2015.0,sp,74,180,23.10810810810811,2.0
6723,2.0,0.0,Yohan Flande,Rockies,-0.1,2016.0,rp,74,180,23.10810810810811,3.0
6724,5.0,1.0,John Flavin,Cubs,0.1,1964.0,rp,74,208,26.702702702702705,1.0
6725,9.0,3.0,Dave Fleming,Mariners,0.0,1991.0,rp,75,200,24.995555555555555,1.0
6726,33.0,33.0,Dave Fleming,Mariners,4.4,1992.0,sp,75,200,24.995555555555555,2.0
6727,26.0,26.0,Dave Fleming,Mariners,1.6,1993.0,sp,75,200,24.995555555555555,3.0
6728,23.0,23.0,Dave Fleming,Mariners,0.5,1994.0,sp,75,200,24.995555555555555,4.0
6729,25.0,12.0,Dave Fleming,2 Teams,-1.1,1995.0,rp,75,200,24.995555555555555,5.0
6730,16.0,7.0,Dave Fleming,Mariners,-1.1,1995.0,rp,75,200,24.995555555555555,5.0
6731,6.0,0.0,Huck Flener,Blue Jays,0.0,1993.0,rp,71,185,25.799444554651853,1.0
6732,15.0,11.0,Huck Flener,Blue Jays,0.7,1996.0,sp,71,185,25.799444554651853,4.0
6733,8.0,1.0,Huck Flener,Blue Jays,-0.1,1997.0,rp,71,185,25.799444554651853,5.0
6734,1.0,0.0,Paul Fletcher,Phillies,0.0,1993.0,rp,73,185,24.405141677613063,1.0
6735,10.0,0.0,Paul Fletcher,Phillies,-0.2,1995.0,rp,73,185,24.405141677613063,3.0
6736,1.0,0.0,Paul Fletcher,Athletics,0.0,1996.0,rp,73,185,24.405141677613063,4.0
6737,1.0,0.0,Tom Fletcher,Tigers,0.0,1962.0,rp,72,170,23.053626543209877,1.0
6738,13.0,0.0,John Flinn,Orioles,-0.5,1978.0,rp,72,175,23.731674382716047,1.0
6739,4.0,0.0,John Flinn,Orioles,0.0,1979.0,rp,72,175,23.731674382716047,2.0
6740,20.0,1.0,John Flinn,Brewers,-0.3,1980.0,rp,72,175,23.731674382716047,3.0
6741,5.0,0.0,John Flinn,Orioles,0.2,1982.0,rp,72,175,23.731674382716047,5.0
6742,14.0,0.0,Don Florence,Mets,0.1,1995.0,rp,72,195,26.44386574074074,1.0
6743,7.0,1.0,Kendry Flores,Marlins,0.2,2015.0,rp,74,175,22.466216216216218,1.0
6744,1.0,1.0,Kendry Flores,Marlins,0.0,2016.0,sp,74,175,22.466216216216218,2.0
6745,28.0,2.0,Randy Flores,2 Teams,-0.4,2002.0,rp,72,185,25.0877700617284,1.0
6746,20.0,0.0,Randy Flores,Rangers,-0.2,2002.0,rp,72,185,25.0877700617284,1.0
6747,9.0,1.0,Randy Flores,Cardinals,0.2,2004.0,rp,72,185,25.0877700617284,3.0
6748,50.0,0.0,Randy Flores,Cardinals,0.3,2005.0,rp,72,185,25.0877700617284,4.0
6749,65.0,0.0,Randy Flores,Cardinals,0.0,2006.0,rp,72,185,25.0877700617284,5.0
6750,70.0,0.0,Randy Flores,Cardinals,1.1,2007.0,rp,72,185,25.0877700617284,6.0
6751,43.0,0.0,Randy Flores,Cardinals,-0.2,2008.0,rp,72,185,25.0877700617284,7.0
6752,27.0,0.0,Randy Flores,Rockies,0.1,2009.0,rp,72,185,25.0877700617284,8.0
6753,58.0,0.0,Randy Flores,2 Teams,-0.6,2010.0,rp,72,185,25.0877700617284,9.0
6754,47.0,0.0,Randy Flores,Rockies,-0.2,2010.0,rp,72,185,25.0877700617284,9.0
6755,11.0,0.0,Ron Flores,Athletics,0.1,2005.0,rp,71,190,26.496726839912714,1.0
6756,25.0,0.0,Ron Flores,Athletics,0.2,2006.0,rp,71,190,26.496726839912714,2.0
6757,17.0,0.0,Ron Flores,Athletics,0.0,2007.0,rp,71,190,26.496726839912714,3.0
6758,9.0,0.0,Bryce Florie,Padres,0.2,1994.0,rp,72,185,25.0877700617284,1.0
6759,47.0,0.0,Bryce Florie,Padres,0.0,1995.0,rp,72,185,25.0877700617284,2.0
6760,54.0,0.0,Bryce Florie,2 Teams,0.4,1996.0,rp,72,185,25.0877700617284,3.0
6761,39.0,0.0,Bryce Florie,Padres,0.6,1996.0,rp,72,185,25.0877700617284,3.0
6762,32.0,8.0,Bryce Florie,Brewers,0.9,1997.0,rp,72,185,25.0877700617284,4.0
6763,42.0,16.0,Bryce Florie,Tigers,1.4,1998.0,rp,72,185,25.0877700617284,5.0
6764,41.0,5.0,Bryce Florie,2 Teams,1.0,1999.0,rp,72,185,25.0877700617284,6.0
6765,27.0,3.0,Bryce Florie,Tigers,0.6,1999.0,rp,72,185,25.0877700617284,6.0
6766,29.0,0.0,Bryce Florie,Red Sox,0.3,2000.0,rp,72,185,25.0877700617284,7.0
6767,7.0,0.0,Bryce Florie,Red Sox,-0.1,2001.0,rp,72,185,25.0877700617284,8.0
6768,6.0,4.0,Gavin Floyd,Phillies,0.4,2004.0,sp,78,245,28.3095003287311,1.0
6769,7.0,4.0,Gavin Floyd,Phillies,-0.1,2005.0,sp,78,245,28.3095003287311,2.0
6770,11.0,11.0,Gavin Floyd,Phillies,-0.6,2006.0,sp,78,245,28.3095003287311,3.0
6771,16.0,10.0,Gavin Floyd,White Sox,-0.1,2007.0,sp,78,245,28.3095003287311,4.0
6772,33.0,33.0,Gavin Floyd,White Sox,2.2,2008.0,sp,78,245,28.3095003287311,5.0
6773,30.0,30.0,Gavin Floyd,White Sox,4.0,2009.0,sp,78,245,28.3095003287311,6.0
6774,31.0,31.0,Gavin Floyd,White Sox,4.1,2010.0,sp,78,245,28.3095003287311,7.0
6775,31.0,30.0,Gavin Floyd,White Sox,3.2,2011.0,sp,78,245,28.3095003287311,8.0
6776,29.0,29.0,Gavin Floyd,White Sox,1.9,2012.0,sp,78,245,28.3095003287311,9.0
6777,5.0,5.0,Gavin Floyd,White Sox,0.2,2013.0,sp,78,245,28.3095003287311,10.0
6778,9.0,9.0,Gavin Floyd,Braves,0.6,2014.0,sp,78,245,28.3095003287311,11.0
6779,7.0,0.0,Gavin Floyd,Indians,0.1,2015.0,rp,78,245,28.3095003287311,12.0
6780,28.0,0.0,Gavin Floyd,Blue Jays,0.2,2016.0,rp,78,245,28.3095003287311,13.0
6781,11.0,0.0,Josh Fogg,White Sox,0.4,2001.0,rp,74,205,26.31756756756757,1.0
6782,33.0,33.0,Josh Fogg,Pirates,0.8,2002.0,sp,74,205,26.31756756756757,2.0
6783,26.0,26.0,Josh Fogg,Pirates,0.6,2003.0,sp,74,205,26.31756756756757,3.0
6784,32.0,32.0,Josh Fogg,Pirates,1.7,2004.0,sp,74,205,26.31756756756757,4.0
6785,34.0,28.0,Josh Fogg,Pirates,0.5,2005.0,sp,74,205,26.31756756756757,5.0
6786,31.0,31.0,Josh Fogg,Rockies,1.7,2006.0,sp,74,205,26.31756756756757,6.0
6787,30.0,29.0,Josh Fogg,Rockies,1.3,2007.0,sp,74,205,26.31756756756757,7.0
6788,22.0,14.0,Josh Fogg,Reds,-0.4,2008.0,sp,74,205,26.31756756756757,8.0
6789,24.0,1.0,Josh Fogg,Rockies,-0.1,2009.0,rp,74,205,26.31756756756757,9.0
6790,34.0,39.0,Tom Foley,Expos,1.5,1989.0,sp,73,180,23.74554325389379,1.0
6791,11.0,12.0,Tom Foley,Expos,-0.2,1990.0,sp,73,180,23.74554325389379,2.0
6792,12.0,15.0,Tom Foley,Expos,-0.4,1991.0,sp,73,180,23.74554325389379,3.0
6793,7.0,5.0,Tom Foley,Expos,-0.5,1992.0,sp,73,180,23.74554325389379,4.0
6794,18.0,22.0,Tom Foley,Pirates,-0.1,1993.0,sp,73,180,23.74554325389379,5.0
6795,13.0,15.0,Tom Foley,Pirates,0.9,1994.0,sp,73,180,23.74554325389379,6.0
6796,2.0,2.0,Tom Foley,Expos,-0.2,1995.0,sp,73,180,23.74554325389379,7.0
6797,16.0,1.0,Rich Folkers,Mets,-0.9,1970.0,rp,74,180,23.10810810810811,1.0
6798,9.0,0.0,Rich Folkers,Cardinals,0.2,1972.0,rp,74,180,23.10810810810811,3.0
6799,34.0,9.0,Rich Folkers,Cardinals,0.0,1973.0,rp,74,180,23.10810810810811,4.0
6800,55.0,0.0,Rich Folkers,Cardinals,0.6,1974.0,rp,74,180,23.10810810810811,5.0
6801,45.0,15.0,Rich Folkers,Padres,2.2,1975.0,rp,74,180,23.10810810810811,6.0
6802,33.0,3.0,Rich Folkers,Padres,-1.0,1976.0,rp,74,180,23.10810810810811,7.0
6803,3.0,0.0,Rich Folkers,Brewers,-0.2,1977.0,rp,74,180,23.10810810810811,8.0
6804,8.0,8.0,Joe Fontenot,Marlins,0.0,1998.0,sp,74,185,23.75,1.0
6805,15.0,15.0,Ray Fontenot,Yankees,1.8,1983.0,sp,72,175,23.731674382716047,1.0
6806,35.0,24.0,Ray Fontenot,Yankees,2.9,1984.0,sp,72,175,23.731674382716047,2.0
6807,38.0,23.0,Ray Fontenot,Cubs,0.5,1985.0,sp,72,175,23.731674382716047,3.0
6808,57.0,0.0,Ray Fontenot,2 Teams,-0.1,1986.0,rp,72,175,23.731674382716047,4.0
6809,42.0,0.0,Ray Fontenot,Cubs,0.0,1986.0,rp,72,175,23.731674382716047,4.0
6810,3.0,0.0,Jim Foor,Tigers,-0.1,1971.0,rp,74,170,21.824324324324323,1.0
6811,7.0,0.0,Jim Foor,Tigers,-0.3,1972.0,rp,74,170,21.824324324324323,2.0
6812,3.0,0.0,Jim Foor,Pirates,0.0,1973.0,rp,74,170,21.824324324324323,3.0
6813,23.0,21.0,Jesse Foppert,Giants,0.4,2003.0,sp,78,210,24.26528599605523,1.0
6814,1.0,0.0,Jesse Foppert,Giants,0.0,2004.0,rp,78,210,24.26528599605523,2.0
6815,3.0,2.0,Jesse Foppert,Giants,-0.3,2005.0,sp,78,210,24.26528599605523,3.0
6816,8.0,0.0,Ben Ford,Diamondbacks,-0.1,1998.0,rp,79,200,22.528440954975164,1.0
6817,4.0,2.0,Ben Ford,Yankees,0.0,2000.0,sp,79,200,22.528440954975164,3.0
6818,19.0,0.0,Ben Ford,Brewers,-0.3,2004.0,rp,79,200,22.528440954975164,7.0
6819,2.0,1.0,Dave Ford,Orioles,0.4,1978.0,sp,76,190,23.125,1.0
6820,9.0,2.0,Dave Ford,Orioles,0.3,1979.0,rp,76,190,23.125,2.0
6821,25.0,3.0,Dave Ford,Orioles,-0.4,1980.0,rp,76,190,23.125,3.0
6822,15.0,2.0,Dave Ford,Orioles,0.3,1981.0,rp,76,190,23.125,4.0
6823,25.0,4.0,Matt Ford,Brewers,0.1,2003.0,rp,73,175,23.085944830174512,1.0
